54311|40843
54217|20568
77610|44689
49681|40509
52368|61062
3101|47629
24971|43085
19364|71916
74948|21820
51207|67266
12584|19346
8639|53904
13309|16307
28799|60719
50082|5544
47471|7844
41608|29459
55284|5829
19301|10752
25159|58047
17627|47587
35238|49684
19295|43086
62608|81381
56556|23733
38912|67266
51210|27133
71810|51197
45595|54397
61801|5544
19331|17241
51199|9284
15851|71611
65750|51197
40544|82559
36549|74599
83912|56096
14942|25990
21450|53440
49681|14119
23010|58349
51209|71169
57674|9447
61791|78990
14795|74734
11434|3101
62608|7328
67403|56725
59173|38578
44817|70650
70646|53444
49997|61922
5544|16268
11919|62119
5201|5480
25744|57667
51215|13107
45564|29856
44091|80333
57674|30393
15017|44683
33532|68721
72655|66393
69422|12446
75659|45597
77774|44858
57934|80444
65592|59909
12092|75583
66872|30393
20088|44854
38333|70650
65256|83206
31674|60952
62889|81203
54565|60103
38862|7970
71169|12203
80429|52316
72080|71684
62889|23887
62543|70863
53440|44671
62332|75993
40544|62608
71448|68416
13560|81365
14052|49678
19295|38012
27589|17241
51207|82608
66872|32339
68749|33278
33450|41519
47463|12201
14097|80400
19171|80734
19290|53030
42519|61170
22155|81203
14942|63187
49681|74166
49408|47587
50082|46777
9284|58578
34725|71214
62143|21845
18353|16268
65750|61489
74813|11638
47037|27189
66873|41576
19316|7987
19295|36549
20089|80663
23620|61489
70612|47572
65735|71384
55901|14097
63650|47486
41352|44854
81023|84726
9031|23699
27193|31674
54206|24271
23010|66756
19301|70863
70652|14119
75984|33278
19171|71214
16763|16097
19156|38862
24391|66393
43021|19171
65592|66756
19789|51203
44427|19290
47037|62116
27193|77300
73906|31294
23793|10127
81485|19919
38862|39526
21058|14097
70793|73906
67759|43874
80895|7987
65476|22504
55901|64419
44689|53030
38377|74650
25774|60103
72672|67753
62608|16322
51209|15638
59370|64196
60127|9447
41352|16843
55400|19330
32389|70790
19330|8796
81375|37545
53273|31680
57674|54397
64397|15854
65592|26240
77333|38084
7252|71916
16960|38611
9806|11638
49408|80333
71675|27133
55900|41860
70378|71684
8989|31352
59909|76249
71883|32389
65256|64419
47387|16268
42969|37108
6191|22079
40544|19356
29459|44858
19356|17627
60952|44683
56096|81376
38960|22500
22553|55900
42908|8453
19356|69486
51215|9849
19290|66873
51197|17627
31674|38585
23699|51474
55909|19789
47572|55900
27589|57667
22502|36431
31294|45706
47483|68708
70652|68749
9031|68197
51176|36441
41608|80436
81376|7328
70640|16304
16278|54406
21815|7328
44744|22185
22185|54673
82556|11638
19303|22474
70652|20085
71916|58578
15704|44671
51202|9849
70793|71675
54206|17627
38046|22474
33450|83206
18409|44854
51197|47037
21449|15851
9806|56174
49681|8989
19364|51696
21450|74166
19432|5829
14942|25134
44427|40843
74252|82556
56725|47572
16960|22183
62608|53444
32542|5180
18425|35238
31453|70863
50082|54311
7254|37545
35238|19187
51176|82608
51194|57460
70793|56096
29452|50082
81652|16268
55632|69261
8317|17497
47489|35677
7844|59171
72655|12550
38862|27374
82166|41576
24978|70690
14052|81381
77415|78990
12092|7988
26240|58124
63459|77536
82608|79840
80895|31352
37543|17162
68238|15638
35147|44817
70793|61489
27901|71738
47486|31338
46806|82556
20758|62543
5201|62529
8796|7328
7758|57667
62116|35665
80436|38084
5201|27589
69261|15418
42609|19332
67403|44427
38611|40843
24971|36486
7179|33278
17155|15073
32389|57433
59370|19346
44858|38333
77938|60279
25774|43086
23620|27387
54673|47587
82150|68110
55901|23840
74734|83206
47489|81375
20075|5480
13309|80895
40544|16278
71810|7987
70646|67753
23887|7834
19316|31674
47629|41576
31294|26947
80428|20786
63650|74650
51209|62536
55284|40843
18353|23863
9067|79075
44427|9849
65513|58124
15849|27912
47773|5212
27193|41873
16840|37518
26468|31680
81718|67946
25774|12584
68238|3101
37543|19171
13107|27189
62444|35677
31680|44858
25577|74734
45564|19294
55642|40843
54673|16300
62543|68080
56333|19919
71810|37545
58710|15079
55637|31680
77938|63903
38862|37545
19295|83920
83912|19330
81519|51554
80429|72672
25849|77333
68197|32339
12061|44683
38912|47239
19331|57667
82556|65271
21526|25744
51199|80333
19358|41576
51202|54217
54673|5544
25564|58349
46424|51212
74152|46777
8539|59909
81425|7970
80436|15017
8539|80663
12665|22079
19364|56139
22502|17241
19303|51198
25159|47471
81707|56092
21450|6191
51176|24987
60230|57667
19313|3101
20786|70796
70646|31674
57182|51474
59370|3101
30393|70796
42609|53273
19430|44688
58578|36442
70612|16286
49684|63486
15854|44817
19156|81203
21845|24011
37543|54673
19364|80333
14936|26947
77333|7179
24312|80428
51207|67266
57100|59697
20528|74650
77536|5212
40346|71448
57305|57667
38960|20085
38028|71214
83912|20568
67266|36549
82553|38611
68201|15638
60127|60294
45564|78990
57675|7328
80444|58349
37543|21450
51194|21329
80382|70775
25776|53273
19303|58710
55637|36431
58769|63903
81376|60103
19297|81023
55901|45564
52656|54239
65735|16278
60127|37518
74760|75984
19313|51204
81485|75984
43082|61489
50082|75697
67753|60952
11638|54239
83912|49678
20568|14119
50082|52316
47489|81584
16843|63704
38698|15704
51197|71251
83633|19346
8317|16763
13309|27005
52757|16300
25663|77942
77938|54206
24391|25849
38323|80895
38960|81381
33532|56096
19358|47489
38377|76936
55400|14994
51199|18293
55400|74220
40346|37108
57305|54491
51278|7491
83920|24978
25134|44689
60294|26248
68080|70690
72080|47811
61801|77754
49681|57460
8317|60294
24978|47587
40544|63882
5544|66393
51209|9284
44910|34015
38084|5469
24312|74599
82556|67946
37543|31680
77833|38578
9838|5480
25774|57460
38377|54239
67266|54406
31453|16318
43085|61489
21043|74650
44744|38028
44427|47570
51209|21526
64205|69261
50082|52757
33532|71448
31352|44683
22185|7987
20075|74124
28566|70762
21845|7252
38323|27388
82166|18353
68749|77774
14994|17162
21043|75855
29723|71738
70655|65476
68080|12746
61920|6815
58349|46424
38585|53440
74166|36506
81425|72655
49684|73906
53273|36479
38912|46777
35238|24312
19430|10759
70645|81023
35680|16097
51849|47239
31453|27374
70646|71384
22516|63550
77561|31040
62116|11178
16097|15541
57934|31829
62889|68080
19789|60168
7970|12550
37052|19357
18425|21329
19297|24978
42609|8453
48049|56880
19313|5469
41352|70690
81519|15541
80444|32345
22160|15079
47471|47773
38698|74740
70640|16318
81519|6501
82544|54206
9108|53458
74152|32353
50082|7834
9284|47630
82544|7491
55284|5544
12584|37108
31338|23699
21526|16872
58769|57667
44910|24011
65256|32389
67403|38862
22183|8508
29367|22504
25134|53030
17319|21820
18425|42969
16872|27387
62529|77754
13560|74650
74124|62751
69021|22500
12665|81376
19171|67753
82150|25774
37543|11189
39671|74703
71883|75653
8859|70762
27444|14097
54673|47239
37545|7970
14052|52368
51213|47387
38698|38084
12584|38333
62114|25134
67403|34015
75855|45564
16322|70690
19290|62543
74760|35238
17241|37108
63433|7987
25774|71384
8321|61918
55637|14052
37543|70652
44854|47629
5180|51212
71611|16300
37543|58578
46720|22282
16278|17162
42609|44689
83633|15854
62168|19930
83912|35665
27133|69427
74152|49678
80895|69486
70793|19357
82608|44858
27444|44600
21997|47773
10783|22500
27589|63486
70612|51696
71810|84726
51201|71916
77300|36441
47489|19432
33365|38611
32353|31040
83912|48199
54205|56110
25564|56556
54397|26248
47489|16307
80895|31352
77754|46777
44854|8219
62444|8219
56110|57675
16960|31040
74813|8539
55901|31338
54499|81718
65735|82166
70626|45597
47387|35710
59173|6501
29452|29459
72659|80734
21845|40843
78050|58710
47483|69021
62529|7970
77774|45798
81652|84726
81381|7834
13560|27901
23796|14097
51204|57305
33679|36442
51207|75958
77833|64277
83565|17627
80436|43085
60279|63903
77833|11123
19316|22155
27589|17155
62116|73906
5546|69261
68201|11421
74760|55637
13107|35665
63704|12647
9497|16304
82553|68080
84726|43086
74220|14119
60952|68416
36549|7970
70782|60168
12446|77300
29183|7252
72656|3101
81707|61791
27374|9838
17600|49173
77300|63903
37515|77754
19927|12201
19316|33679
42908|25849
21815|22504
67753|22183
24312|38611
70913|15704
79128|7987
45595|65513
10759|7252
20568|12446
54311|7491
64419|15541
66393|66962
19295|62608
47483|71448
35238|15017
51696|7834
9108|61140
56096|51278
27134|47709
63550|51212
71575|79075
8989|31040
73906|19930
41352|43082
68749|80734
77754|6191
5546|61919
31453|74763
59909|67946
71916|47239
19430|81023
38084|63486
51201|45706
3099|9108
8317|45745
47570|32385
51201|70646
38323|31294
45003|68080
68749|18422
70640|11189
63433|36485
23793|53273
80400|31829
42969|59370
71883|76161
51174|12746
19364|82544
65735|27589
27133|12203
81381|56880
17155|13010
62889|21526
9031|60168
19432|61489
43021|26256
55642|38611
14942|16278
22158|54397
23040|8639
20758|63903
65735|16461
77833|83220
51209|63187
43082|74307
15017|72672
26947|44817
21420|11421
12061|8406
67394|42609
24312|63951
15849|22155
16318|63704
27901|6149
60279|68721
54673|19919
70646|48049
27193|24978
16304|38333
47461|54218
48199|12446
19156|20758
24312|8989
16960|7252
51201|15637
17241|80333
26240|81519
34725|12665
9849|63903
5829|58578
47572|11421
77299|80429
12584|19291
71448|74124
38698|12550
61920|58047
75697|63704
56139|16307
71448|81619
77300|66962
71738|12197
27004|68749
51213|14942
74740|13010
19919|81203
64397|44817
81485|41352
38862|27912
14936|12746
59173|21820
16840|54239
19430|18409
23796|29856
10752|41576
15418|62332
36485|67266
82166|44093
70645|38960
64397|16322
7254|22185
20075|19290
39671|49173
59370|74763
54406|56880
54205|8508
76705|70863
34725|15073
47489|52316
57667|49678
53904|57433
43495|59370
81375|31674
23620|7843
49684|68749
7843|22155
25990|47239
8406|14119
74760|78025
51207|44093
19789|14795
49684|61887
69261|76249
56333|36431
72655|22504
12665|60103
34015|19187
25849|19332
56726|35407
55909|23796
24978|44817
55632|81365
65513|56092
44689|77759
65735|27387
62529|68110
33532|44854
8321|11123
51086|21253
44093|7970
51194|74599
11178|66393
28799|12746
9806|83217
38912|27004
81425|16307
70762|23733
38862|13309
5829|70652
16278|70690
71611|64196
33365|65476
50410|12746
51202|81584
16461|9497
21526|20085
58769|16304
71169|15854
25990|53030
76161|32339
32385|10752
26947|11421
55909|16763
22160|81787
73906|74740
9031|56329
83223|74152
63650|83533
35238|43086
65513|21820
71575|74703
33532|17988
71611|12746
77774|24987
70863|54491
77299|37108
67759|34273
45595|45564
23620|67925
26468|25744
68721|74124
44854|33278
65750|45706
14936|70645
27133|22155
42609|36441
78326|16307
47570|39526
19313|79128
51202|78326
66962|29367
55400|71611
27441|58710
11434|53273
31294|16843
24978|58578
5544|74763
80382|74734
72672|41576
75583|54239
70646|36479
73906|38960
70645|53440
27901|6501
65489|28566
19295|56110
79128|45706
51209|52368
38611|7328
19313|54673
23620|44858
38323|11178
20075|60719
82559|29183
19332|31680
27133|8219
5201|51696
47473|51554
62119|60952
72656|19187
19156|74599
18425|68238
83920|69422
35238|17241
11421|60429
31453|61062
19432|8796
74124|36441
67394|33278
62670|36469
43495|38585
66873|47570
78349|10752
59171|20786
35710|51696
62529|7843
56110|47547
49173|19201
8317|83533
54499|59171
23887|65476
24971|63187
25776|60103
6815|83217
27901|74703
37663|14097
21329|21815
27444|82556
66477|32341
71251|36469
40544|32341
31338|71684
60127|29015
74124|16322
42908|81485
54217|15851
24987|41860
47387|16304
82150|19330
67925|19187
82608|51696
42969|19927
11919|5501
23887|54406
60124|47473
47547|62536
71883|82561
14936|25663
67759|75653
51194|29367
51213|47572
37545|3101
18409|25744
79128|64196
18425|7843
19927|81375
27669|57433
56556|15541
22553|7987
38862|28799
24391|72655
9497|12203
27388|34015
31453|70645
27005|22500
18409|12061
27189|71916
65735|41576
70790|47461
68721|70690
83633|71916
49681|38084
54406|17155
56556|31829
65750|53444
82166|73906
51209|83482
34725|81203
54207|19171
74650|52656
17988|5469
62143|47629
71816|63550
5480|52316
10000|26947
56725|62536
69422|76705
62444|17988
55400|54207
27189|49678
83060|17627
8406|41576
57305|40346
29459|8406
21449|9838
20780|16840
79075|6149
12665|18293
62444|53440
60429|7252
55900|62670
25134|36485
16462|47709
31453|31294
55637|42908
71675|25849
57934|79075
19315|25776
35147|51209
36486|41860
71883|14097
40544|77299
27133|54207
19358|82608
10783|76705
9031|24312
15851|35710
69422|7220
71738|67946
70646|42498
29453|54218
47489|77610
44427|51197
25457|82608
37052|80436
77774|47629
47489|47547
38028|36441
68110|27912
51209|56725
44688|68080
47489|44671
62444|41860
47489|57460
68080|70863
41608|55637
44858|61170
25744|36469
37523|47587
11178|7834
56725|49681
80333|60719
62143|52368
78025|19187
15849|81381
74152|80895
19297|13309
13309|36549
27444|47811
47037|10783
45167|78941
81652|81375
79128|69486
33365|56139
45597|54239
71816|32345
21449|5829
54207|44910
54397|37663
51210|59697
45003|17241
72659|5469
54207|53030
67759|37663
7254|56725
45707|83096
14052|27912
51215|7220
14942|53273
71883|45564
79128|57305
11178|70913
47037|63704
28482|70772
15079|12197
74760|70645
19156|11421
47811|77415
47489|37108
57305|36549
62444|83912
69261|5103
41608|32353
71448|26459
69261|9447
54311|15073
45003|80333
76161|33317
35680|6149
38578|45745
77299|21420
51194|64196
42969|38585
70793|72655
71611|71384
57433|58489
67403|67925
37052|41352
40346|47572
60426|12205
63459|6149
38862|44858
16286|12665
25577|36065
69486|71916
38028|5943
71169|74166
19297|44744
32339|29015
51204|67266
51209|57675
81425|7328
78326|61887
42969|38028
27004|55900
45597|21253
31294|72659
23793|38028
15854|22079
57305|48042
37052|27387
27672|61918
62332|35680
22183|68416
55632|63550
27134|6149
52757|19346
78326|40843
82166|7970
68197|54499
55901|80400
82608|35665
44910|11421
83565|66873
60230|51696
23040|83206
35238|54406
3101|24433
33679|16283
10127|7179
16123|61791
69427|49678
7254|80895
21450|74307
70612|67753
23887|26256
16461|36469
70793|57675
70796|75993
73906|71214
44093|68416
20780|61140
10000|15849
37545|54206
75583|7988
71810|47587
5546|82556
42498|7843
71169|33679
8842|67403
79075|9447
19330|45798
22158|58124
37536|9284
38377|74650
27374|45798
42969|11189
62143|81203
47489|76705
48606|39526
51202|61489
36485|53030
76936|17319
71169|64196
29453|64277
61801|15073
58124|12197
51197|74166
47483|62444
60230|53444
83565|17241
19331|7252
66873|43086
68749|27387
7843|51278
80663|45707
45706|25663
63650|11123
63459|78941
25564|83217
77610|17627
37108|54491
70766|29015
20528|60284
51199|34725
45167|33317
21449|56333
54499|27444
59173|19294
9838|22079
70762|56092
47483|21420
57100|25663
31674|63951
8859|38629
47473|71738
62168|52368
44910|44671
11919|31674
71214|16304
70646|22079
44427|55900
14097|78990
62529|81203
72655|43086
67266|46777
40843|47587
13309|36549
56725|37052
54207|36549
19316|60429
82150|80895
25774|80429
27441|33317
62529|67753
54311|47570
45595|61919
62608|68749
36485|21845
37515|56139
79075|83220
55901|16305
23796|49173
21043|5103
19432|83633
43874|22516
73906|26947
74252|33450
65750|74220
21449|74220
22185|38333
42908|12550
56726|74734
52600|21253
79128|11421
31453|33365
58047|14795
79128|48042
51210|51176
27441|70378
70793|51201
80444|63550
29452|12647
70354|13560
47572|33278
19332|7179
51213|28799
25774|61062
32353|59370
43495|48042
64205|59173
82553|83920
31674|43495
55637|62608
79840|66962
18353|13010
19313|66393
56139|21329
20088|70612
6149|83220
81425|64397
54397|76249
69405|45167
78941|20786
60230|11189
62168|38585
82559|19930
50082|54406
36442|16300
10000|16843
69427|48199
23793|26256
77938|35665
49684|48049
36469|19346
29723|39671
19432|19346
48199|70650
16286|32385
77833|7844
20568|77300
5469|36469
78050|5103
80436|14119
33532|54673
80429|81584
72655|24433
55637|61887
38912|64196
23793|69486
69405|28566
26947|60426
19430|69427
59909|20786
62168|75984
81652|77759
47630|56880
45595|51212
9849|68721
11434|57675
44093|29367
41873|9497
45595|23040
19331|27189
3099|70772
27134|50123
72656|63486
11178|51194
8453|70913
65256|74703
70640|41860
83223|10759
51199|33365
23040|6815
16462|70790
28799|51696
82553|38698
54239|11711
20075|21845
61801|47463
61887|61489
74760|82544
38698|12446
23793|22183
38912|38585
70793|60279
62529|61801
62168|10752
54673|79840
37523|31040
24312|71684
50748|31040
62889|23863
40509|51278
35677|11919
79473|63550
7254|47489
51207|7834
22185|26256
60230|16322
27005|16268
70913|80333
60124|6815
56725|68080
82559|19291
19313|23863
74220|12201
72659|84726
60279|36469
51176|23793
83920|44671
81376|80144
36065|66756
36485|19187
69405|38629
81485|74599
16960|69486
25776|8989
34725|61801
19313|80436
79075|51198
8321|17053
83920|68708
27388|24271
38323|57305
11919|47463
22185|69021
38862|45003
31294|40346
62119|75697
74740|68721
37052|58769
18409|64196
51210|62444
55284|70652
68238|16318
56139|81584
27444|45745
25990|77300
26468|63187
65592|28557
59173|44600
51204|62168
58349|79817
37515|27374
48199|14119
25577|37518
56725|36479
7254|25990
59697|68721
69422|57667
37515|26459
19330|16872
59171|80663
74734|76249
81375|10783
32542|6501
27901|47461
68749|52316
71169|47629
42969|57100
80436|72672
46806|28482
79473|83220
19432|47587
83060|29459
15017|36549
62529|71251
24978|15854
31674|47629
70652|84726
42609|63187
83565|63903
11421|36431
19315|12203
70766|14097
45706|24433
48199|16278
21526|39526
14571|15418
19316|83912
19330|43082
13309|44910
67946|61922
44858|75696
10759|38084
51213|23620
47471|70766
15017|62536
44427|27193
5544|8989
74760|50082
27133|12201
62119|53273
28482|60446
56110|11189
60952|24011
55637|55400
38046|81519
55400|81375
27589|75984
17162|80144
50410|33679
71675|16307
72659|22183
51086|70378
42498|56139
27374|57675
23793|21815
55642|15637
51197|50748
32353|77774
57305|24011
83223|62889
29453|33450
14936|16318
82166|60719
5829|37536
19187|7220
11178|66873
11189|22155
81485|77561
70793|38084
62889|19930
55642|27387
48606|27912
10000|82559
70378|79075
82608|45706
3099|23010
72659|70863
49408|81203
74124|22183
25159|20528
65750|70646
62444|27387
70655|38028
68238|7328
68238|36442
21043|36065
18353|53030
83206|61918
16960|11421
70438|19364
7254|19356
19291|16304
51199|12550
37523|60103
19295|7252
19156|71916
41608|71448
21449|15851
19930|19346
51199|44910
59171|27901
27444|27134
81485|24391
10759|27387
25774|68080
40843|54491
79473|78050
21420|61170
25577|11123
29452|68708
72659|63882
51174|16322
18425|42969
68721|61062
51209|24971
81425|27004
27133|15849
57305|24271
74948|64419
42908|12061
18425|7252
15017|63486
36065|6149
65750|80144
19358|54565
19332|31680
45706|26256
19313|81023
51209|41873
38028|47239
7254|13107
74220|19346
47489|19332
24391|63951
32389|5103
15637|60230
62444|74599
33532|7179
57305|16300
50748|12647
65592|56092
33679|7328
62119|21526
58124|16763
29452|46777
68197|76936
54206|81619
42519|62543
43021|45798
22553|62536
22185|24978
40582|80400
12185|58710
5546|75855
78941|17053
70645|66873
44744|22155
62332|22282
21043|39671
50748|61062
27189|7970
49173|71684
63882|43086
31338|45597
70612|13010
70640|74124
20075|25776
15017|24391
23010|52656
51199|32385
62116|33679
29367|36441
63433|53030
78025|76705
16840|66756
62608|63433
26947|48042
40544|70650
68110|19346
37108|29367
79128|56110
10783|38028
75855|75993
18409|38028
19364|25849
19430|25663
54397|15541
18425|19156
68708|24433
77299|36431
53273|60426
68195|78990
51215|68749
44744|14994
67403|82553
8859|59171
21845|41576
55284|69422
56110|71916
75653|29856
80428|77536
44854|62536
20786|80400
81652|71448
36485|80734
70790|15541
20786|31829
55901|14675
26947|19346
68721|17627
70913|12647
50748|5469
64205|51198
27004|41860
66477|47587
83060|19330
56096|19291
80428|30393
19430|68721
60230|75984
77833|81519
67266|48042
20075|64659
11178|33365
23010|47461
67266|19187
7254|77300
54205|27912
23010|27441
8639|83220
82561|80400
68721|12647
44427|29183
60279|36442
7758|23620
7758|32385
14571|47709
14994|47570
10000|36485
47463|53444
16840|61918
23010|58710
57674|70762
68749|28799
27133|60719
43874|58489
50410|80895
82561|60284
56096|22079
23793|25663
53904|63550
62119|27388
72672|53444
49681|44689
62608|58769
19789|70782
34015|12746
65513|83206
11189|45798
32341|14119
25577|51474
62889|44671
8321|70762
62608|75697
19315|16278
78326|16960
22502|6191
19295|79840
27669|29449
39671|35407
56725|32353
51174|54565
69422|7834
33361|38578
72080|11638
38028|22079
40346|7252
12061|5829
9849|16318
42609|56880
35680|74948
15637|72672
57305|44091
15017|47587
22502|14994
51194|47463
59173|71738
14936|14119
67266|34015
47483|36441
40582|58489
7254|17162
40544|17627
15418|75583
41608|80734
21329|25744
77300|75984
51215|25776
46806|45745
25564|30929
74813|12092
80895|16461
44427|41576
62889|24978
20568|25744
51201|27589
40346|38028
74307|71214
60719|41576
78025|12665
82608|14994
70913|57675
25774|47570
27133|81376
12061|83920
27388|69021
5829|37052
53440|53030
5546|9806
13309|15704
9838|58769
47489|19315
43021|28799
68721|39526
13309|63951
63188|41519
75958|33679
70626|27672
42969|12205
19330|16322
19301|12203
69021|41576
63650|35680
23620|52316
38611|14119
78025|25744
62114|16304
77610|70646
60426|71384
62444|17162
19364|24391
19316|36479
70652|47572
49681|62608
20758|12203
43087|70762
8219|74220
55637|16278
37108|17155
47572|47629
56110|35665
74948|60270
75653|79817
67759|17497
83633|19291
